,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
9802,0,2216376029,Wed Jun 17 19:24:03 PDT 2009,NO_QUERY,lunamystra,&quot;Is the feed valid? Confirm its validity now.&quot; - me disse o FeedBruner. N??o entendo nada de feed ???? vontade de chorar 
9144,0,1972748287,Sat May 30 09:48:46 PDT 2009,NO_QUERY,Shaebaby09,@MzShaniceLuvsU I'll call u on my break! 
5718,4,2000461081,Mon Jun 01 22:10:02 PDT 2009,NO_QUERY,Sgrockrgrl89,'solsbury hill' by peter gabriel. Always listen to that song when in a good mood... it's not half bad by erasure either.  *peaceful*
6344,4,2175434896,Mon Jun 15 00:58:58 PDT 2009,NO_QUERY,PaulLepper,Checking out my auctions and Matts interesting comments. Boo my cat is beside me.We're a team! Just sold The Brain Book .. go figure 
8989,0,2250034898,Fri Jun 19 23:33:10 PDT 2009,NO_QUERY,ayresaerie,it's sunny outside yet i feel very gloomy.. 
9789,4,1558617497,Sun Apr 19 08:54:57 PDT 2009,NO_QUERY,katiekayx,"@RAWRteecakes -blushes- no, you haven't! but i adore you a lotttt "
4339,0,1678406757,Sat May 02 06:36:20 PDT 2009,NO_QUERY,Lillypuff,is SO SO SO SO SO SO SO bored! And its going to be like that the whole day!! whaaaa 
5492,0,1936061184,Wed May 27 07:23:04 PDT 2009,NO_QUERY,oceanlover650,Leaving for the dentist 
3056,4,1964936875,Fri May 29 15:03:19 PDT 2009,NO_QUERY,biankajollen,@Jonasbrothers definitely WW3.  it has this dance funk feeling to it 
4099,4,1977493622,Sat May 30 21:05:13 PDT 2009,NO_QUERY,MichelleBreard,"@kristinjay no problem thanks, they're my favorite people ever.  and thanks for following me "
58,4,1679731488,Sat May 02 10:02:57 PDT 2009,NO_QUERY,DeniseFerrara,Working 3-12 at Nico with miss G .. Come visit us 
4610,4,2189800806,Tue Jun 16 00:56:45 PDT 2009,NO_QUERY,ZozzoCullen,"im starving here, need to get some breakfast  see you later ;)&lt;3"
5478,4,2063794419,Sun Jun 07 04:06:03 PDT 2009,NO_QUERY,lorner96,OS X is installing on my laptop!!! I'm so exited!!! 
9973,4,2066828992,Sun Jun 07 11:14:49 PDT 2009,NO_QUERY,haitthop,"Second week would probably be best, floydfest is the 4th weekend in july "
1831,0,2212242456,Wed Jun 17 13:51:13 PDT 2009,NO_QUERY,carolynocxx,"ahh bored need something to look up in the internet, perezhilton get some juicy gossip!! Miss my babes  xoxo"
8964,4,2055728483,Sat Jun 06 09:50:53 PDT 2009,NO_QUERY,LadyProducHer,@DJMetiAlready Cool... That's nice man! I'm good...  working in InDesign and Photoshop right now... 
3678,0,2263170023,Sun Jun 21 00:07:24 PDT 2009,NO_QUERY,whiteloulou,Be happy for me 
5268,0,2008244155,Tue Jun 02 13:50:20 PDT 2009,NO_QUERY,adriannamelanie,@hazlehurstkevin I guess our relationship isn't as deep as I thought it was 
8967,0,2222574176,Thu Jun 18 07:10:02 PDT 2009,NO_QUERY,maddisondesigns,@g33kguy Ahh. Not good  Thinking I might have to hit the bed shortly. Struggling to keep the ol' eyes open. Hope your days not 2 bad
2375,0,1551386292,Sat Apr 18 08:55:21 PDT 2009,NO_QUERY,BeebeONE,#NAME?
3384,0,1880832819,Fri May 22 02:40:00 PDT 2009,NO_QUERY,himynameisPaula,it's sunny outside and ive got a cold  - gutted !
7780,0,1970452754,Sat May 30 03:55:41 PDT 2009,NO_QUERY,jordanxxo,"#myweakness generic music, or music with guitars and synths "
451,4,1967678629,Fri May 29 20:01:14 PDT 2009,NO_QUERY,LeBomba,@radiojen It was not a statment towards you. Wi-fit is a scam. Has it been proven to lose weight on anyone? Walking will b better 4u. 
4876,0,1687368961,Sun May 03 08:30:46 PDT 2009,NO_QUERY,iwishiwascasey,"@brisen aw, that's a bummer  well at least you still found out about the reunion  hahah"
9971,4,1751956264,Sat May 09 20:41:32 PDT 2009,NO_QUERY,im_nlfb,@rilwis V?a c???n m?c 800/day t?i qua 
6640,0,1880664527,Fri May 22 02:03:09 PDT 2009,NO_QUERY,jacobm111,"is about to dose off at central, even with a stabbing. So tired! "
4312,4,1835285159,Mon May 18 05:37:33 PDT 2009,NO_QUERY,gleegirloz,"@lilyofoz  Nah my fault ..anyway we need 160.....apparently,lol!BTW thanks for the follow! "
2595,0,2200398203,Tue Jun 16 18:50:43 PDT 2009,NO_QUERY,xoloitzcuintle,#NAME?
9794,4,1880879025,Fri May 22 02:49:44 PDT 2009,NO_QUERY,inimeg,I cant eat anymore ... I am STUFFED ... two more days of eating out ... and i wont have to eat for the next one month 
5884,0,1976209043,Sat May 30 16:49:34 PDT 2009,NO_QUERY,CaraLouLou,"I have had a brilliant day, proud of Banahan even if he didn't see much ball... grrr! Was awesome to see Corry and Lewsey bid farewell "
1267,0,1695155702,Mon May 04 05:22:06 PDT 2009,NO_QUERY,zingaro25,@preetishenoy Absolutely!..And this time even more so..Its been hotter than ever before in Delhi..Temp broke long time records too 
6623,4,2064047758,Sun Jun 07 05:02:49 PDT 2009,NO_QUERY,andsoifell,En route to deliver wedding photos to Mr and Mrs Lawson 
7401,0,2206175749,Wed Jun 17 06:07:42 PDT 2009,NO_QUERY,Kimeical,@mrbobbybones How come I can't hear you on the internet or the web cam? Is it just me 
7975,0,1792446291,Wed May 13 23:09:38 PDT 2009,NO_QUERY,rachelcreative,Tummy kept me awake. Medicine let me sleep. Medicine wore off and tummy woke me up  Not much sleep inbetween. Ugh.
8101,0,1986663385,Sun May 31 19:09:02 PDT 2009,NO_QUERY,KirstiKirst,owww my lip 
9582,0,1979694543,Sun May 31 04:07:39 PDT 2009,NO_QUERY,kirstyhannahxo,@tommcfly your really making me want to go the beach now  it's gorgeous in the uk!
1709,4,1754967481,Sun May 10 07:54:01 PDT 2009,NO_QUERY,sparkling_jewel,says date with randee pandee tomorrow!  http://plurk.com/p/sxrdt
4318,4,1677094722,Sat May 02 00:26:13 PDT 2009,NO_QUERY,LizPagel,I got my first package from home!! I wonder what's inside!!  What a wonderful day!!! 
9667,4,2177946138,Mon Jun 15 06:57:35 PDT 2009,NO_QUERY,silly_kookie,off for a bit. toodle-pip!  xx
198,0,1977629654,Sat May 30 21:21:43 PDT 2009,NO_QUERY,Hellovanessa,back from the coast and I'm sooo tired...work tomorrow 
6490,4,1974741574,Sat May 30 13:45:10 PDT 2009,NO_QUERY,lilianex,"@KimmyChan My weekend is going great, thank you!  I hope yours is too!"
7615,4,1998188731,Mon Jun 01 18:08:20 PDT 2009,NO_QUERY,cecycorrea,#NAME?
9073,0,2214313618,Wed Jun 17 16:33:59 PDT 2009,NO_QUERY,millerlibrarian,"@lindyjb no, it's my access - busted laptop, trouble syncing files w/pc &amp; other laptop, etc.    thanks for the sympathy!  Hope u r well!"
4612,0,1977418477,Sat May 30 20:56:30 PDT 2009,NO_QUERY,babytriz,#NAME?
8057,4,1984448747,Sun May 31 15:07:42 PDT 2009,NO_QUERY,arveesmiles,while waiting for supeman their is air condition  yess.
3287,0,2068944215,Sun Jun 07 14:59:14 PDT 2009,NO_QUERY,LoSoAlluring,At the bridal shop &amp; its kind of depressin...where is my hubby?  L0L!
7762,4,1997123572,Mon Jun 01 16:17:43 PDT 2009,NO_QUERY,QueenSapphyre,#NAME?
9948,0,2323412891,Thu Jun 25 00:35:10 PDT 2009,NO_QUERY,Avonstade,I'm goin to L.A. tomorrow night....have to leave my puppies    I don't how I'm going to deal. BUT I'M GOING TO THE BEACH!!! I will deal!
6351,4,1955983320,Thu May 28 20:58:18 PDT 2009,NO_QUERY,TerrenceCheek,"@oliviamunn Aww I look forward to seeing the promos, and I hope that you have an amazing time on loveline your absolutley the best Munn!! "
3777,4,2067940237,Sun Jun 07 13:13:15 PDT 2009,NO_QUERY,fishisabeast,#NAME?
5998,0,2252005146,Sat Jun 20 05:11:58 PDT 2009,NO_QUERY,StyleMeRad,"@mahhriahh i haven't heard it yet  i went over $1,200 on my internet bill.. so i only have dumb mobile web."
3249,0,2198017056,Tue Jun 16 15:29:56 PDT 2009,NO_QUERY,chrys_1,ah so I'm not getting text updates to my phone from twitter at all right now. Sucks 
9880,0,1685388991,Sun May 03 00:10:41 PDT 2009,NO_QUERY,trakin,4 suspected cases of #swineflu in India reported - I did not know that it had come to India as well  sad..
564,0,2328141729,Thu Jun 25 09:13:10 PDT 2009,NO_QUERY,Rebeccansnide,@HollyFitness Aw he is so cute!! what's been going on lately? You seem down.  
5121,0,2176048984,Mon Jun 15 02:45:56 PDT 2009,NO_QUERY,leannenufc,@Sparkly_Devil1 It really doesn't  And your dreams are dumb!
7472,4,2062189479,Sat Jun 06 22:33:32 PDT 2009,NO_QUERY,anabelgladiator,@jd0123 maksudnya..? hehe.  Rizta!!! any birthday plans? hahaha 
3667,4,2051642707,Fri Jun 05 22:28:16 PDT 2009,NO_QUERY,CamilleXD,just got outtah the showahh. 
6696,0,1825658383,Sun May 17 06:26:45 PDT 2009,NO_QUERY,twenster,"Just lost my glasses somewhere in the train, bus or at the inline hockey field "
4363,0,2253972783,Sat Jun 20 09:01:54 PDT 2009,NO_QUERY,sandiemason,still can't watch 'the corpse bride' :/ subtitles don't fit 
4275,0,2301298114,Tue Jun 23 15:15:24 PDT 2009,NO_QUERY,AllieBucho,none of my friends have twitter???? 
6646,4,1836396870,Mon May 18 07:55:26 PDT 2009,NO_QUERY,edskoudis,@DidierStevens Dude! You are fast! Niiice. I'll have more for ya next Monday. 
7438,0,1469633473,Tue Apr 07 06:58:00 PDT 2009,NO_QUERY,RedNikita,"@vriezzy lol not at all, hun. lol I work like a dog...lol. I get two paid vacations, but I don't know if I'm gunna be able to take them. "
1597,4,2049894208,Fri Jun 05 17:41:26 PDT 2009,NO_QUERY,jingridphoto,Hopefully the worst of the storm is over now. NewYorkCity this fall. 
8368,0,2256971672,Sat Jun 20 13:35:28 PDT 2009,NO_QUERY,gapersblock,We seem to be back up. Got taken down by something related to our recent server move -- no word from @mediatemple as to *what* exactly. 
3856,4,1691419893,Sun May 03 17:49:19 PDT 2009,NO_QUERY,Valentaina,"@oopsnaya http://twitpic.com/4hebj - I remember &quot;I don't wanna hurt you, I WANNA KISS YOU!&quot; sjak No "
7507,4,2051365815,Fri Jun 05 21:48:48 PDT 2009,NO_QUERY,FunkAsPuck13,"Going better then perfect, can't believe how happy I am. "
5452,4,2182810627,Mon Jun 15 13:39:59 PDT 2009,NO_QUERY,SoccerNi,http://twitpic.com/7h6bb - Hahaha! thank youuu! I think this drawing brings out the little asain boy inside of you dear 
7174,4,2017221360,Wed Jun 03 08:02:56 PDT 2009,NO_QUERY,AssyifaMaryam,@PerezHilton excellent idea. Cant wait to see Carrie Underwood on the 'blue stage' again 
1351,4,1968783306,Fri May 29 22:12:22 PDT 2009,NO_QUERY,mikejang,#NAME?
1151,0,2051883008,Fri Jun 05 23:03:06 PDT 2009,NO_QUERY,HenrikJespersen,"Damn! I dreamed that i got up this morning, but then i woke up, 2 hours to late. No golf for me today then "
1069,0,1982293233,Sun May 31 10:55:13 PDT 2009,NO_QUERY,zeldazigzag,wants waterrr 
8533,0,2226484605,Thu Jun 18 12:00:40 PDT 2009,NO_QUERY,lara4031,@RealHughJackman hope that u enjoyed my city (Rio de Janeiro)... i miss every sec...  Im on UK now... 
6172,4,1882011103,Fri May 22 06:02:59 PDT 2009,NO_QUERY,amy_z,#NAME?
4959,4,1685903459,Sun May 03 02:41:47 PDT 2009,NO_QUERY,_breathless,"new style, so happy "
1502,0,2302752394,Tue Jun 23 17:14:49 PDT 2009,NO_QUERY,anthony_contrer,my car is full.  ask vic.
8297,4,2190183167,Tue Jun 16 02:00:23 PDT 2009,NO_QUERY,bthequeen,#NAME?
4034,0,1985689290,Sun May 31 17:35:14 PDT 2009,NO_QUERY,C_h_a_r_l_i_e,Bad news: In the car going home  Good news: 4 more days of school and 2 more days of classes
2078,4,1955853593,Thu May 28 20:44:15 PDT 2009,NO_QUERY,music4thesoul,A buck cherry song 
575,4,2055508356,Sat Jun 06 09:26:44 PDT 2009,NO_QUERY,glbriggs,"@leighannirvine Oh I see, thanks!! Well I'm off to my friends soon so hopefully when I get back it will work! Thankyou  xxx"
8724,0,2047255035,Fri Jun 05 13:22:49 PDT 2009,NO_QUERY,snapperjag,hearing from a student that another has died 
8119,0,2045438215,Fri Jun 05 10:43:35 PDT 2009,NO_QUERY,shell2323,@edwardsheroin @mindmeddlered I missed the action! And I cant add those accounts frm my phone  Damn!
6283,0,1881559507,Fri May 22 04:59:27 PDT 2009,NO_QUERY,pseudophreak,"just got caught in the rain walking back from asda, in my tshirt! "
3143,4,1956545254,Thu May 28 22:06:45 PDT 2009,NO_QUERY,i_Rave,had so much fun today altho it was raining  i want to be with you more &lt;3
175,0,1882292973,Fri May 22 06:36:20 PDT 2009,NO_QUERY,southerngirl31,#NAME?
7629,4,1834131433,Mon May 18 01:45:01 PDT 2009,NO_QUERY,hostingsearch,"@glamumous Hi Amanda! Great site and name, bloggerbuster.com. I just sent you an email via the contact form; hope you get it. "
9782,0,1793216175,Thu May 14 01:49:39 PDT 2009,NO_QUERY,vanillawhip,Class lists are taking so looong 
2538,0,1986000524,Sun May 31 18:09:53 PDT 2009,NO_QUERY,margaret_justme,#NAME?
1467,4,1685871690,Sun May 03 02:31:35 PDT 2009,NO_QUERY,Silentw0lf,Hmm Twitter is pretty cool 
810,4,2011370629,Tue Jun 02 18:55:03 PDT 2009,NO_QUERY,beauttweet,Really glad I was able to be a part of tonight .....oh and (maybe I shouldn't speak too loud) but I'm starting to FEEL BETTER!!!!! 
8694,4,1551617634,Sat Apr 18 09:31:47 PDT 2009,NO_QUERY,KristennCHAOS,@WetheTRAVIS Come to Lil 5 Points and hang out!! 
3666,0,1573854739,Tue Apr 21 03:10:22 PDT 2009,NO_QUERY,sallyd1211,@alteridem If you stay in insurance you will most assuredly stay up nights worrying about SOMETHING! 
153,0,1563913968,Mon Apr 20 00:51:04 PDT 2009,NO_QUERY,PrincessSnow,@Heromancer aww that sucks! 
3005,0,1795849876,Thu May 14 08:28:27 PDT 2009,NO_QUERY,garlicdog,"I wonder if M&amp;S at Kings Cross is closed for good, no Percy Pigs "
5707,0,1824287194,Sun May 17 00:45:12 PDT 2009,NO_QUERY,elgranmaquinon,final sailing lesson today 
7106,0,1694701811,Mon May 04 03:46:56 PDT 2009,NO_QUERY,Merrygoldalways,"ahhh, some people are too lucky! :O  ...really wish my dreams could come true..ohwel maybe one day it will be me."
2881,4,1551242551,Sat Apr 18 08:31:46 PDT 2009,NO_QUERY,RxBLogan,#NAME?
1782,4,1976271831,Sat May 30 16:57:59 PDT 2009,NO_QUERY,momoneyclique,In Da Process Of Makin A Hit....Ya'll Might Get A Sample 
5850,4,2066518778,Sun Jun 07 10:40:21 PDT 2009,NO_QUERY,svensz,"@knopfde @niklaswick Cool, ne virtuelle Apple Fanboy Party &lt;3 Wird lustig "
168,4,1985456901,Sun May 31 17:08:20 PDT 2009,NO_QUERY,AshleyLaur,"@jeweljk Just an FYI- anytime you wanna post more video blogs of you signing new songs, we're up for it!! "
8656,4,1965897463,Fri May 29 16:44:47 PDT 2009,NO_QUERY,Heeeeeejin,Had a lovely day 
8131,0,2322249216,Wed Jun 24 22:17:34 PDT 2009,NO_QUERY,ThatMichelle,#NAME?
2376,0,2326662171,Thu Jun 25 07:20:37 PDT 2009,NO_QUERY,nazmaganda,Gosh that Zara shoes is a MUST HAVE! Haw ce beraattss! To bad they don't have my size.. Blm jodoh  http://myloc.me/5AUP
9592,0,2258890344,Sat Jun 20 16:40:03 PDT 2009,NO_QUERY,teflonted,i hate when i listen to a podcast while working and when the podcast ends i can't remember a damn thing discussed - multitasking fail 
5227,4,1677673678,Sat May 02 03:21:48 PDT 2009,NO_QUERY,ladymaryann,"@Nic0pic0 LOL! my minions wont get it! LOL! im happy coz after watching the vids, someone is interested to buy their CD! @davethenaster "
473,4,2009021780,Tue Jun 02 15:01:35 PDT 2009,NO_QUERY,wahbulance,#NAME?
675,4,1754180239,Sun May 10 05:18:27 PDT 2009,NO_QUERY,Liverpoolu,#NAME?
8768,0,2240797254,Fri Jun 19 10:10:26 PDT 2009,NO_QUERY,bubusn,I'm in twitter jail... again!! 
5654,0,2327023853,Thu Jun 25 07:49:13 PDT 2009,NO_QUERY,brandedyouth,@ispeed72 I hear ya! 
1872,0,2013898928,Tue Jun 02 23:53:20 PDT 2009,NO_QUERY,Ash_Moe,When? I calld ur stanky behind back 2 c if u wantd 2 go with me 4 my b-day     
3399,4,2175505967,Mon Jun 15 01:10:41 PDT 2009,NO_QUERY,Jerilin50676,@whit1094 I did!!!!! I've read it about 10x 
225,0,2246901134,Fri Jun 19 18:17:35 PDT 2009,NO_QUERY,maya_banks,Ok so everyone knows Im an ending peeker. I read an ending earlier today and now am SO uninspired to read the rest of the book 
8050,0,2003979763,Tue Jun 02 07:28:12 PDT 2009,NO_QUERY,julieannstorr,"@jedwhite how are U robot boy? caught up on yr tweets - 3 day stretch sounded bad. hope SF program going well4u. Sydney raining  miss B,CO"
2431,4,1969042389,Fri May 29 22:52:35 PDT 2009,NO_QUERY,marilynlopez,I want to marry a prince!  Princess Marilyn.....naice.
7,4,2070088556,Sun Jun 07 17:04:33 PDT 2009,NO_QUERY,CreoleGirl24,http://twitpic.com/6vd13 - Drink #1 the get ready 4 the game drink!!!! Henn!!!!  @sdi8732 @babyredd310
5112,0,2066933071,Sun Jun 07 11:26:28 PDT 2009,NO_QUERY,dancerpenguin,is sad...his internet is down and his free trial of rollercoaster tycoon is over 
8616,0,2260970755,Sat Jun 20 20:03:36 PDT 2009,NO_QUERY,cogaz,I want to go home an finish packing... I wish I could have go to lily's party to see all my fam 
6066,4,2064168245,Sun Jun 07 05:26:56 PDT 2009,NO_QUERY,Everitt18,off to nans  in the mean time check out my new photos ;) http://www.flickr.com/photos/everitt17/3603484320/
9626,4,2001180346,Tue Jun 02 00:04:46 PDT 2009,NO_QUERY,JennytG13,AWWW i feel so loved!!!  this is so nice! twitter is better than aim... mypsace... facebook... or any other wack blog cus i got the best
1518,0,2066459851,Sun Jun 07 10:33:43 PDT 2009,NO_QUERY,Rosie_G_Yo,#NAME?
7749,0,2191871994,Tue Jun 16 06:07:08 PDT 2009,NO_QUERY,kayla_kristine,I have decided that there are definitely not enough hours in the day to do all the things I want/need to do 
7347,0,1960598362,Fri May 29 08:12:46 PDT 2009,NO_QUERY,alycejo,"just watched devil wears prada, and i want to live in new york city more than ever. why must i be so poor "
7711,4,2189082860,Mon Jun 15 23:12:09 PDT 2009,NO_QUERY,Fuzzbutt_Towers,"@ClaudiaRuic I think for &quot;Best Romantic Relationship&quot; they should have a Vote button for Dean &amp; Castiel, or Dean &amp; Metallicar!  "
6949,0,2221812954,Thu Jun 18 06:02:36 PDT 2009,NO_QUERY,dibbiedibbie,"Oh no, I just had a MacDonald's "
1259,4,1981853516,Sun May 31 10:01:34 PDT 2009,NO_QUERY,TheWineWhore,#NAME?
6206,0,2217554828,Wed Jun 17 21:02:16 PDT 2009,NO_QUERY,ayeshahalam,@TajdarOC no  don't think so. But doesn't Lahore have power cuts every hour on the hour?
886,0,1835622036,Mon May 18 06:24:08 PDT 2009,NO_QUERY,tealeg,Today I am I'll 
3938,4,1880235184,Fri May 22 00:32:36 PDT 2009,NO_QUERY,daulex,@lastonelv I'm glad that you're happy mate 
6124,0,1754472613,Sun May 10 06:23:22 PDT 2009,NO_QUERY,alexbilbie,The sun us shining back home but there is oil seed rape in the field behind and I feel so sick with the smell 
9914,4,1974774978,Sat May 30 13:49:14 PDT 2009,NO_QUERY,SweetThingsTO,"@STBJenny perhaps I was too rough on it!     The new mixer is a different color - bad ass black, it looks mean!"
4675,0,2071651803,Sun Jun 07 19:43:33 PDT 2009,NO_QUERY,NYFilmCritic,Probably won't be able to get a ticket to Hair this week now that it's won.   Bummer
2623,4,2014400294,Wed Jun 03 01:24:20 PDT 2009,NO_QUERY,cleotie,is eating sweetend sampaloc. Yum! 
1233,4,1970794895,Sat May 30 05:14:13 PDT 2009,NO_QUERY,LittleMrsKress,has 2038 plurks and 782 tweets/updates.  http://plurk.com/p/x6x95
1562,0,2235359784,Fri Jun 19 01:01:40 PDT 2009,NO_QUERY,balaji_dutt,http://twitpic.com/7s9rt - this sort of &quot;spiky&quot; nutrition levels simply wiil not do 
8188,4,2176256271,Mon Jun 15 03:21:48 PDT 2009,NO_QUERY,riiaa,#NAME?
6676,4,2058947900,Sat Jun 06 15:56:53 PDT 2009,NO_QUERY,shaztanya,#NAME?
7365,0,1792560862,Wed May 13 23:30:38 PDT 2009,NO_QUERY,nventurini,Too much to do and not nearly enough time in the day...so I guess I get to work through the next 2 nights too 
7278,0,1692983479,Sun May 03 21:15:39 PDT 2009,NO_QUERY,hkk0405,I have a final tomorrow and I don't care to study. 
2445,0,1977940090,Sat May 30 22:03:17 PDT 2009,NO_QUERY,paulah1017,Getting another cold sore...just got over one...sheesh! Story of my life 
9081,4,2179853561,Mon Jun 15 09:40:27 PDT 2009,NO_QUERY,damnedfallacy,#NAME?
4952,0,2006998019,Tue Jun 02 11:59:45 PDT 2009,NO_QUERY,jon_kerr,a watched pot never boils...but one that your not watching cos youre on Twitter BOILS OVER.  ooopsie 
6119,4,2179554718,Mon Jun 15 09:15:46 PDT 2009,NO_QUERY,SOPHIAarchangel,Playing Yoville... 
5642,0,2259680844,Sat Jun 20 17:59:25 PDT 2009,NO_QUERY,eOllarsaba,Just lit firecrackers outside.. Lmao.. Robert cried  the humidity is not the coolest thing since wonderbread.. &amp; I bought sumthng lik Uggs
